time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2018-02-09 16:15:38.163 UTC, ,125,3159133,952,13168,112, ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,2, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518192877870, , , , ,3145728, , , ,2,0, , , ,1, , , ,3, , , , ,2,1, , , , , , ,2119,3, , , , , , , , ,1,11,26678016,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:16:38.166 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518192877870, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,45685736,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:17:38.169 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518192877870, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,7,29250240,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:18:55.293 UTC, ,125,3157877,824,12024, , ,3,1,17,3,0.18, , , , , , , ,3,3, ,2,1,2,1,5, ,18,8, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , ,1,43, , , , , , , , , , , , , , , , , , , , , , , , ,1518193135007, , , , ,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,102889,28, , , , , , , , ,1,5,35320248,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:19:55.296 UTC, ,125,3159133,952,13168,112, ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,2, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193135007, , , , ,3145728, , , ,2,0, , , ,1, , , ,3, , , , ,2,1, , , , , , ,2119,3, , , , , , , , ,1,11,24543240,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:20:59.399 UTC, ,125,3157877,824,12024, , ,3,1,17,3,0.18, , , , , , , ,3,3, ,2,1,2,1,5, ,18,8, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , ,1,43, , , , , , , , , , , , , , , , , , , , , , , , ,1518193259109, , , , ,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,102889,28, , , , , , , , ,1,5,36371888,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:21:58.324 UTC, ,125,3157877,824,12024, , ,3,1,17,3,0.18, , , , , , , ,3,3, ,2,1,2,1,5, ,18,8, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,-1,-1, , , , , ,1,43, , , , , , , , , , , , , , , , , , , , , , , , ,1518193318033, , , , ,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,102889,28, , , , , , , , ,1,7,36364304,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:22:58.326 UTC, ,125,3159133,952,13168,112, ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,2, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193318033, , , , ,3145728, , , ,2,0, , , ,1, , , ,3, , , , ,2,1, , , , , , ,2119,3, , , , , , , , ,1,11,29489048,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:23:58.330 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193318033, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42345744,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:25:37.317 UTC, ,125,3157877,824,12024, , ,3,1,17,3,0.18, , , , , , , ,3,3, ,2,1,2,1,5, ,18,8, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , ,1,43, , , , , , , , , , , , , , , , , , , , , , , , ,1518193537017, , , , ,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,102889,28, , , , , , , , ,2,15,17010704,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:26:26.278 UTC, ,125,3157877,824,12024, , ,3,1,17,3,0.18, , , , , , , ,3,3, ,2,1,2,1,5, ,18,8, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,-1, , , , , ,1,43, , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,102889,28, , , , , , , , ,1,7,36153208,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:27:26.282 UTC, ,125,3159133,952,13168,112, ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,2, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , ,2,0, , , ,1, , , ,3, , , , ,2,1, , , , , , ,2119,3, , , , , , , , ,1,11,30135664,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:28:26.285 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,7,16178376,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:29:26.288 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33356360,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:30:26.301 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,9,12230320,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:31:26.304 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25674344,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:32:26.307 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38205424,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:33:26.309 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,8,17514592,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:34:26.313 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30012672,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:35:26.316 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42639504,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:36:26.320 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,8,23014888,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:37:26.323 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,35762528,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:38:26.326 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,8,15661376,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-09 16:39:26.329 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518193585995, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28288248,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:41:24.849 UTC, ,125,3157877,824,12024, , ,3,1,17,3,0.18, , , , , , , ,3,3, ,2,1,2,1,5, ,18,8, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,-1,-1, , , , , ,1,43, , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,102889,28, , , , , , , , ,1,5,32232088,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:42:24.861 UTC, ,125,3159133,952,13168,112, ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,2, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , ,2,0, , , ,1, , , ,3, , , , ,2,1, , , , , , ,2119,3, , , , , , , , , , ,37696104,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:43:24.873 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38476104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:44:24.877 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38573584,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:45:24.892 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38768304,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:46:24.903 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38865664,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:47:24.911 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38963072,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:48:24.922 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39060432,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:49:24.923 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39255248,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:50:24.924 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39353496,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:51:24.924 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39577016,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:52:24.939 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518230484487, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,11,14466568,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:54:50.963 UTC, ,125,3157877,824,12024, , ,3,1,17,3,0.18, , , , , , , ,3,3, ,2,1,2,1,5, ,18,8, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , ,1,43, , , , , , , , , , , , , , , , , , , , , , , , ,1518231290687, , , , ,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,102889,28, , , , , , , , ,1,5,35924832,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:55:50.974 UTC, ,125,3159133,952,13168,112, ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,2, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518231290687, , , , ,3145728, , , ,2,0, , , ,1, , , ,3, , , , ,2,1, , , , , , ,2119,3, , , , , , , , ,1,10,14721696,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:56:50.979 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518231290687, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17054432,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:57:50.983 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518231290687, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28883880,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:58:50.985 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518231290687, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34982440,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 02:59:50.989 UTC, ,125,3159133,952,13168,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518231290687, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,41508368,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 15:34:33.999 UTC, ,125,3157877,824,12024, , ,3,1,17,3,0.18, , , , , , , ,3,3, ,2,1,2,1,5, ,18,8, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , ,1,43, , , , , , , , , , , , , , , , , , , , , , , , ,1518276873671, , , , ,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,102889,28, , , , , , , , ,1,6,35739776,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-02-10 15:35:34.001 UTC, ,125,3159133,952,13168,112, ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,2, , , , , , , , , , , , , ,3011,3, ,2299, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518276873671, , , , ,3145728, , , ,2,0, , , ,1, , , ,3, , , , ,2,1, , , , , , ,2119,3, , , , , , , , ,1,7,18817544,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
