time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2018-05-03 05:58:51.042 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,6,37396288,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 05:59:51.043 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,5,43404632,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:00:51.045 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,3,6,24885424,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:01:51.046 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,4,30599592,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:02:51.048 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,3,36493912,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:03:51.049 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,6,42394704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:04:51.052 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,3,6,23744600,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:05:51.053 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,4,29808072,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:06:51.055 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,6,35838488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:07:51.056 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,4,41846680,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:08:51.058 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,3,9,23044184,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:09:51.060 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,6,28880224,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:10:51.062 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,5,35193568,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:11:51.063 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,4,41004904,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:12:51.066 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,3,6,22327520,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:13:51.067 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,4,28285872,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:14:51.069 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,7,34088808,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:15:51.070 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,8,40114800,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:16:51.072 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,3,5,21557480,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:17:51.073 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,5,27263136,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:18:51.076 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,5,33564120,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:19:51.077 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,5,39395680,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:20:51.078 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,3,8,20658216,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-05-03 06:21:51.080 UTC, ,589,3186117,1752,39688,112, ,5, , , , , , , , , , , ,5,4, , , ,4,2,6, , , , , , , , , , , , , , , , ,8307570,229, ,8306552, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1525322930631, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,5,26805152,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
